PIN,Lat,Long
591225,16.3163823,74.4642861
591226,16.3709274,74.5814773
591227,16.198935,75.0494329
591228,16.4537304,74.4642861
591229,16.5152037,74.2942208
591230,16.7140308,75.1895576
591231,16.1981479,74.7220017
591232,16.8028703,74.9910112
591233,16.1464141,74.955948
591234,16.7341222,74.8390162
591235,16.4214564,74.955948
591236,16.2987533,74.5346103
591237,16.3779654,74.370477
591238,16.3850442,74.4642861
591239,16.5048462,74.5346103
591240,16.5834006,75.1311874
591241,16.4730073,74.3411515
591242,16.6106192,74.7220017
591243,16.0383154,74.5697617
591244,16.5330511,74.6049061
591245,20.593684,78.96288
591246,16.0963306,74.5814773
591247,16.4872156,74.6049061
591248,16.7740652,75.2245693
591253,20.593684,78.96288
591254,16.0859517,74.4408385
591261,20.593684,78.96288
591262,20.593684,78.96288
591263,16.5373961,74.4349761
591264,20.593684,78.96288
591265,16.8268632,75.3178952
591286,20.593684,78.96288
591287,16.4061789,74.5170319
591301,15.445006,74.5697617
591302,15.6172285,74.4291135
591303,16.6721894,74.9325683
591304,16.717841,75.0844757
591305,16.2880093,74.6985891
591306,16.2473638,74.7688173
591307,16.160881,74.8390162
591308,16.1557843,74.7688173
591309,16.2353121,74.6049061
591310,16.2906277,75.0494329
591311,16.6228108,74.8857989
591312,16.3437365,74.9910112
591313,16.2706214,74.4642861
591314,16.2565244,74.505312
591315,16.7059105,74.7688173
591316,16.6635034,74.8156199
591317,16.467636,74.8039205
591338,20.593684,78.96288
591339,20.593684,78.96288
591340,16.2476997,74.5404694
591343,20.593684,78.96288
591344,16.058721,74.8507131
591345,15.6525759,74.2883536
591346,20.593684,78.96288
600001,13.0963045,80.2865916
600002,13.0689208,80.2671114
600003,13.0816437,80.2752316
600004,13.0368548,80.2676463
600005,13.0639677,80.2805753
600006,13.0503886,80.2485701
600007,13.083221,80.2614037
600008,13.0743539,80.2565183
600009,13.0812151,80.2836996
600010,13.0856795,80.2452474
600011,13.1122713,80.2378842
600012,13.098633,80.2596083
600013,13.1138424,80.2944637
600014,13.0534675,80.2694777
600015,13.0212991,80.2231266
600016,13.0021286,80.2004924
600017,13.0412658,80.2338514
600018,13.0366742,80.2516743
600019,13.1637859,80.2983918
600020,13.0037834,80.2569061
600021,13.1153868,80.2830856
600022,13.0023841,80.2278455
600023,13.0985872,80.2339812
600024,13.0531863,80.223065
600025,13.0132057,80.2327111
600026,13.0509259,80.2120544
600027,12.9769788,80.1787371
600028,13.0223022,80.2591371
600029,13.0708988,80.2236175
600030,13.0786616,80.2250853
600031,13.0731661,80.240801
600032,13.0177153,80.2056743
600033,13.0350433,80.2217267
600034,13.0591582,80.2399657
600035,13.0311403,80.239795
600036,12.9907949,80.235684
600037,13.0835569,80.1730553
600038,13.0986177,80.2139972
600039,13.1182996,80.2594762
600040,13.084873,80.2101753
600041,12.9610867,80.2591854
600042,12.9755397,80.2206438
600043,12.9631147,80.1656519
600044,12.9610983,80.137236
600045,12.9307167,80.1118791
600046,12.9067695,80.1213813
600047,12.945473,80.1229405
600048,12.860196,80.1465759
600049,13.1051726,80.2046582
600050,13.091141,80.1832012
600051,13.1643263,80.2554586
600052,13.2030762,80.1540226
600053,13.1143212,80.1544743
600054,13.1261842,80.0814292
600055,13.159936,80.0702555
600056,13.0450079,80.1156829
600057,13.2031674,80.3164242
600058,13.0932246,80.1614648
600059,12.9228114,80.1273503
600060,13.1555912,80.2247255
600061,12.9781943,80.1865109
600062,13.1389433,80.1353638
600063,12.9075909,80.0953942
600064,12.9360621,80.1517272
600065,13.1635434,80.0898085
600066,13.1615575,80.2004457
600067,13.2394415,80.2098219
600068,13.1655581,80.271039
600069,13.0013489,80.0926014
600070,12.9823009,80.1225607
600071,13.1042611,80.1037721
600072,13.0915772,80.0702555
600073,12.9155116,80.1521428
600074,12.9834839,80.1399537
600075,12.9748734,80.1266344
600076,13.1127902,80.1896663
600077,13.073323,80.123188
600078,13.0410254,80.2000596
600079,13.0930857,80.2774294
600080,13.126903,80.1942322
600081,13.1354163,80.2933872
600082,13.1181605,80.2203268
600083,13.0360443,80.2040243
600084,13.0836671,80.2546488
600085,13.0184755,80.2447608
600086,13.0488323,80.2558288
600087,13.0373013,80.1776691
600088,12.9883291,80.203528
600089,13.0180773,80.1870224
600090,12.9957396,80.2676742
600091,12.9617233,80.1993716
600092,13.0620719,80.1923735
600093,13.0525311,80.1983172
600094,13.0635202,80.2234146
600095,13.05557,80.1801294
600096,12.9598291,80.2403913
600097,12.9383783,80.2396178
600098,13.1054624,80.1721613
600099,13.1342176,80.2058381
600100,12.9171412,80.1940972
600101,13.0920727,80.1944807
600102,13.0846953,80.2251603
600103,13.2123325,80.2717625
600104,13.0863319,80.2871828
600105,20.593684,78.96288
600106,13.0719475,80.2117603
600107,13.0739183,80.1907184
600108,13.0918345,80.2754319
600109,13.1163648,80.1258306
600110,13.1288146,80.2319611
600112,13.0900399,80.2621883
600113,12.9862535,80.2457295
600114,12.9880019,80.1852929
600115,12.9169431,80.2505837
600116,13.0187187,80.1498868
600117,12.9369803,80.1740202
600118,13.1362021,80.2585897
600119,12.8765307,80.2269371
600120,13.2775187,80.3101684
600121,13.0210902,80.1267024
600122,13.0210902,80.1267024
600123,13.0551033,80.0842224
600124,13.0611622,80.0199562
600125,13.0129745,80.1735565
600126,12.9039441,80.1456713
600127,12.8100136,80.1414157
600128,13.0101843,80.1189182
600129,12.9446933,80.1938678
600130,12.8629716,80.1915941
600131,20.593684,78.96288
600132,20.593684,78.96288
601101,13.3154142,80.109357
601102,13.3356071,80.0423151
601103,13.2653972,79.9975916
601201,13.4642967,80.1205256
601202,13.4251577,79.9975916
601203,13.3451646,80.2878794
601204,13.3425842,80.2209773
601205,13.4678024,80.2098219
601206,13.3459095,80.1596041
601301,12.8613384,80.0770711
602001,13.1689063,79.8632834
602002,13.0795704,79.9080757
602003,13.1314711,79.9248669
602020,20.593684,78.96288
602021,13.1952334,79.9528451
602022,20.593684,78.96288
602023,13.2591762,79.8408787
602024,13.1750723,80.0199562
602025,13.0813229,79.9528451
602026,13.3083607,79.9304633
602027,20.593684,78.96288
602103,20.593684,78.96288
602104,20.593684,78.96288
602105,12.9675201,79.9528451
602106,12.9194271,79.8856824
602107,20.593684,78.96288
602108,12.9395402,79.8184684
602116,20.593684,78.96288
602117,13.0105844,80.0367259
603001,12.6784548,79.9696277
603002,12.7192376,79.9975916
603003,12.6746819,80.0199562
603004,20.593684,78.96288
603101,12.7620948,79.9304633
603102,12.5200541,80.1316927
603103,12.7949478,80.1986649
603104,12.6813539,80.1986649
603105,12.7137475,80.1887059
603106,12.7376742,79.8856824
603107,12.64605,79.8632834
603108,12.7234477,80.109357
603109,12.597359,80.0758425
603110,12.7036702,80.1446114
603111,12.6494555,79.9528451
603112,12.7679896,80.2377078
603125,20.593684,78.96288
603126,20.593684,78.96288
603127,12.5708706,80.1261093
603201,12.4152251,79.7512033
603202,12.8362137,80.0870155
603203,12.8245737,80.0271062
603204,12.7865171,79.9752212
603207,20.593684,78.96288
603208,20.593684,78.96288
603209,12.7727613,80.0623472
603210,12.86442,80.0814292
603211,12.8652574,80.066065
603301,12.395982,79.8408787
603302,12.3565532,79.9975916
603303,12.5352324,79.9304633
603304,12.3096526,79.9528451
603305,12.4160315,80.0758425
603306,12.4890739,79.9080757
603307,12.3674208,79.6838874
603308,12.6023962,79.9080757
603309,12.4257468,79.8800832
603310,12.3281118,79.8408787
603311,12.4286744,79.9584397
603312,12.4705971,80.0199562
603313,12.3766992,79.9304633
603314,12.5553581,79.8632834
603318,20.593684,78.96288
603319,12.4630467,79.8184684
603401,12.2627739,79.9080757
603402,12.6400096,79.7063317
603403,12.6382649,79.6614376
603404,20.593684,78.96288
603405,12.5940135,79.9864071
603406,12.5519421,79.7736306
604001,12.2309641,79.6614376
604101,12.2577747,79.7736306
604102,12.1423377,79.7063317
604150,20.593684,78.96288
604151,12.2188913,79.3465557
604152,12.2153682,79.2563916
604153,12.1711403,79.2789407
604154,12.134801,79.8072611
604201,12.3742909,79.2789407
604202,12.2549353,79.4028639
604203,12.3153183,79.5041322
604204,12.3760738,79.3240228
604205,12.1998127,79.4366324
604206,12.2492795,79.5491044
604207,12.3070455,79.582819
604208,12.4013358,79.391605
604209,20.593684,78.96288
604210,12.3352963,79.4366324
604301,12.1924972,79.8408787
604302,12.1532167,79.6073407
604303,12.1732048,79.9304633
604304,12.1219967,79.6515046
604305,12.3180345,79.7231612
604306,12.2049778,79.5715822
604307,12.2778436,79.7063317
604401,12.6120894,79.5715822
604402,12.7581261,79.5378634
604403,12.4814174,79.7063317
604404,12.5659018,79.5491044
604405,12.4796932,79.6614376
604406,12.397472,79.582819
604407,12.7009808,79.5266211
604408,12.5349962,79.6277523
604409,12.6076561,79.4591378
604410,12.7725886,79.616521
604501,12.4048579,79.4816378
604502,12.4718312,79.4591378
604503,12.5614729,79.4366324
604504,12.6095077,79.3634517
604505,12.5641366,79.5041322
604601,12.2812835,79.2112769
605001,11.9297212,79.8268729
605002,11.9377464,79.8345764
605003,11.9524591,79.8324755
605004,11.9124172,79.8156667
605005,11.9293142,79.8156667
605006,11.949776,79.7974535
605007,11.8692735,79.7904475
605008,11.9601971,79.8128649
605009,11.9368458,79.7904475
605010,11.9228666,79.7932499
605011,11.9423452,79.8254722
605012,11.9454959,79.8363842
605013,11.946214,79.8156667
605014,12.0620765,79.8240715
605101,12.0111239,79.8184684
605102,11.9106263,79.689499
605103,11.9102231,79.5266211
605104,11.9637283,79.8324755
605105,11.8668808,79.5715822
605106,11.8476875,79.6614376
605107,11.9586072,79.616521
605108,11.9127324,79.5940544
605109,12.0312038,79.7512033
605110,11.8901603,79.7455956
605111,11.9869377,79.7736306
605201,12.1178304,79.3578201
605202,12.0636398,79.4141214
605203,12.088754,79.4816378
605301,11.9347715,79.4310052
605302,11.9501633,79.391605
605401,11.8851924,79.4591378
605402,11.9960515,79.4141214
605501,12.0270448,79.6389821
605502,11.9619288,79.7063317
605601,12.0003035,79.5266211
605602,11.9485697,79.4985091
605650,20.593684,78.96288
605651,12.1572718,79.5041322
605652,12.0696099,79.5715822
605701,12.0367881,79.3014845
605702,12.0244296,78.9853813
605749,20.593684,78.96288
605750,20.593684,78.96288
605751,11.8839863,79.1322744
605752,11.9891437,79.233837
605753,20.593684,78.96288
605754,12.0225962,79.0814523
605755,11.9701,79.3240228
605756,12.0081475,79.1435645
605757,11.9599213,79.2056361
605758,12.0508453,79.2281975
605759,11.9851299,79.2028155
605765,20.593684,78.96288
605766,11.9415188,79.1661407
605801,11.9344582,78.9853813
605802,11.9821066,79.0532061
605803,11.9000066,79.2563916
606001,11.537869,79.3296565
606002,20.593684,78.96288
606003,11.5424314,79.3014845
606101,20.593684,78.96288
606102,11.7893135,79.3014845
606103,11.4793317,79.4141214
606104,11.6080205,79.2563916
606105,11.4071963,79.2789407
606106,11.4228887,79.098396
606107,11.7094234,79.2676668
606108,11.5180611,78.951451
606109,20.593684,78.96288
606110,11.4743732,79.2789407
606111,11.4262516,79.1887115
606114,20.593684,78.96288
606115,11.7019969,79.3690831
606120,20.593684,78.96288
606123,20.593684,78.96288
606201,11.6938151,78.8609122
606202,11.7296677,78.9175088
606203,11.6676161,79.0532061
606204,11.6201708,78.9853813
606205,11.8480853,79.0758037
606206,11.7798242,79.0532061
606207,11.7333064,78.7249469
606208,11.8194453,78.9175088
606209,11.8246414,78.7395984
606212,20.593684,78.96288
606213,11.7323059,78.9853813
606301,11.5718743,78.8948741
606302,11.5166685,79.2112769
606303,11.4302542,78.9966888
606304,11.5232119,79.0871005
606305,11.6594174,79.1322744
606306,20.593684,78.96288
606401,11.9164864,78.8156113
606402,11.9533587,78.8948741
606601,12.2307724,79.0758037
606602,20.593684,78.96288
606603,12.20551,79.0079949
606604,12.2749775,79.0532061
606609,20.593684,78.96288
606610,20.593684,78.96288
606611,12.2334718,79.1435645
606701,12.3247604,78.7532884
606702,12.3399282,78.9853813
606703,12.220527,78.7394695
606704,12.2821467,78.951451
606705,12.3353069,78.8722341
606706,12.1883022,78.8609122
606707,12.1586226,78.9627624
606708,12.0532114,78.8609122
606709,12.2742573,78.7896921
606710,12.4453455,78.8042828
606750,20.593684,78.96288
606751,12.4357534,79.1209829
606752,12.3246354,79.1661407
606753,12.11628,79.0306032
606754,12.1017536,79.233837
606755,12.1450621,79.1887115
606801,12.4673904,79.3465557
606802,12.3779113,79.0871005
606803,12.5153274,79.1322744
606804,12.0991067,79.1661407
606805,12.3165073,79.1040432
606806,12.0748081,79.1209829
606807,12.4750503,79.3972346
606808,12.1649317,79.1209829
606809,20.593684,78.96288
606810,20.593684,78.96288
606811,12.0930684,79.0842765
606901,12.511642,79.0419053
606902,12.4755568,79.2676668
606903,12.6203539,79.2112769
606904,12.4610855,79.1887115
606905,12.657905,79.1604971
606906,12.4555996,79.0532061
606907,12.5741704,79.1887115
606908,12.4243612,78.9797271
607001,11.7559439,79.7680243
607002,11.7438913,79.7455956
607003,11.6810633,79.7175517
607004,11.7303424,79.7596142
607005,11.6625087,79.7483995
607006,11.7688883,79.7371833
607101,11.795227,79.4591378
607102,11.6886448,79.616521
607103,11.7151075,79.5272827
607104,11.7731378,79.6221368
607105,11.7585237,79.6838874
607106,11.7698354,79.5322424
607107,11.8160284,79.4141214
607108,11.8247993,79.4985091
607109,11.787248,79.7007211
607110,20.593684,78.96288
607111,20.593684,78.96288
607112,11.8002186,79.5940544
607201,11.7858907,79.2112769
607202,11.7392538,79.1661407
607203,11.881801,79.3690831
607204,11.7477602,79.391605
607205,11.8264679,79.5434841
607207,20.593684,78.96288
607208,20.593684,78.96288
607209,11.8576037,79.3240228
607301,11.6228852,79.6614376
607302,11.5763695,79.616521
607303,11.5514975,79.5491044
607306,20.593684,78.96288
607307,20.593684,78.96288
607308,11.6250449,79.5659633
607401,11.7430817,79.7231612
607402,11.8067635,79.7736306
607403,20.593684,78.96288
607801,11.6180004,79.5266211
607802,11.5266221,79.4816378
607803,11.6192651,79.4844499
607804,11.5906105,79.391605
607805,11.6612538,79.4816378
607806,20.593684,78.96288
607807,11.5930922,79.4591378
608001,11.3831617,79.7007211
608002,11.4059633,79.7119419
608101,20.593684,78.96288
608102,11.4249393,79.7736306
608201,11.3961912,79.5940544
608301,11.2768715,79.5434841
608302,11.3305974,79.6389821
608303,11.3066286,79.5940544
608304,11.2317439,79.5322424
608305,11.3563995,79.5772008
608306,11.2221467,79.5772008
608401,11.3545696,79.6838874
608501,11.5122679,79.7063317
608502,11.508051,79.7455956
608601,11.46502,79.6389821
608602,11.4209882,79.6614376
608701,11.3481994,79.5041322
608702,11.4377787,79.5041322
608703,11.4121273,79.4141214
608704,11.4850288,79.5715822
608801,11.5795909,79.7063317
608901,11.364902,79.3465557
609001,11.0854087,79.6614376
609002,20.593684,78.96288
609003,11.100414,79.6109049
609101,11.3360879,79.7960523
609102,11.3163646,79.7119419
609103,11.1470389,79.6670506
609104,11.2515487,79.7792366
609105,11.1308338,79.8464804
609106,11.2025555,79.8184684
609107,11.1354705,79.8184684
609108,11.2889676,79.7287703
609109,11.1840516,79.7680243
609110,11.2413156,79.7259658
609111,11.2395862,79.7568107
609112,11.1809556,79.6782755
609113,11.2422866,79.8352767
609114,11.163608,79.8240715
609115,11.269687,79.8184684
609116,11.2376433,79.7007211
609117,11.1825073,79.7231612
609118,11.1254676,79.689499
609201,11.2248972,79.6558242
609202,11.1893984,79.5996716
609203,11.1508735,79.616521
609204,11.170866,79.5491044
609205,11.2237212,79.6221368
609301,11.0957885,79.8016569
609302,11.0596095,79.7231612
609303,11.0039484,79.810063
609304,11.1385691,79.7455956
609305,11.0946529,79.6866933
609306,11.0149585,79.7231612
609307,11.0187503,79.8352767
609308,11.0164807,79.7680243
609309,11.0884852,79.7512033
609310,11.0399456,79.8016569
609311,11.0742066,79.8240715
609312,11.0176176,79.8016569
609313,11.0414578,79.8464804
609314,11.0696235,79.689499
609401,11.0457553,79.6445965
609402,11.0444082,79.6866933
609403,10.9968837,79.6838874
609404,11.023435,79.6445965
609405,10.9568881,79.6558242
609501,10.9538142,79.5659633
609502,10.9003859,79.6333674
609503,10.9230585,79.6445965
609504,10.8558205,79.6333674
609601,10.9322399,79.7512033
609602,10.9075513,79.8464804
609603,10.9768551,79.7512033
609604,10.8952816,79.8128649
609605,10.940636,79.8352767
609606,10.8683452,79.8408787
609607,10.9168314,79.7904475
609608,10.9530279,79.7063317
609609,10.97373,79.8240715
609701,10.8796198,79.6782755
609702,10.8653567,79.7512033
609703,10.8610957,79.7904475
609704,10.8696112,79.7119419
609801,11.0765258,79.5659633
609802,11.0597356,79.4844499
609803,11.038987,79.5294318
609804,11.0630164,79.4985091
609805,11.0111206,79.6109049
609806,11.0780828,79.6109049
609807,11.146945,79.5041322
609808,11.0384347,79.5940544
609809,20.593684,78.96288
609810,11.0544761,79.5336477
609811,11.1327478,79.5772008
610001,10.7782595,79.6445965
610002,20.593684,78.96288
610003,10.7590667,79.6530174
610004,10.7767482,79.5996716
610005,20.593684,78.96288
610051,20.593684,78.96288
610101,10.8192951,79.7063317
610102,10.7314906,79.5772008
610103,10.710755,79.6221368
610104,10.8155151,79.5940544
610105,10.9046195,79.5940544
610106,10.7079977,79.7063317
610107,10.8754243,79.5547244
610108,20.593684,78.96288
610109,10.7448764,79.6445965
610110,20.593684,78.96288
610113,20.593684,78.96288
610114,10.7261175,79.5279878
610201,10.6229467,79.6558242
610202,10.6674025,79.6558242
610203,10.5946168,79.6389821
610204,10.619794,79.7287703
610205,10.6576653,79.613713
610206,10.6812664,79.5715822
610207,10.6405433,79.6838874
610211,20.593684,78.96288
611001,10.7846021,79.8352767
611002,10.8280424,79.8016569
611003,10.7598258,79.8436796
611101,10.7601925,79.6866933
611102,10.6894452,79.8184684
611103,10.6212633,79.7736306
611104,10.7547336,79.7736306
611105,10.7582518,79.7119419
611106,10.740069,79.8352767
611107,20.593684,78.96288
611108,10.7612252,79.8016569
611109,10.6872361,79.7512033
611110,10.6227255,79.8184684
